Date,High,Low,Open,Close,Volume,Adj Close,Signal,MACD,SIGNAL LINE,plusDI,minusDI,adx,MACD-SL,DMI,MACD-SL_n,DMI_n,Close_n
30/12/2004,15.40999985,14.69999981,14.93000031,15.22999954,223800,15.22999954,wait or hold,0.009197586310000005,-0.051052100020242096,29.89479763033976,14.346461601158516,20.665680745654623,0.0602496863302421,15.548336029181243,-0.1685587812995536,0.19848437428782328,-0.3876704409694032
31/12/2004,15.72000027,15.35000038,15.43000031,15.43999958,176100,15.43999958,wait or hold,0.1033393033514578,-0.0201738038398056,31.79646495043557,13.528907257545752,22.0683579000696,0.1235131071912634,18.267557692889817,-0.09814393454633741,0.2540388378830216,-0.3752223055581424
3/1/2005,15.97000027,14.97000027,15.86999989,15.01000023,213500,15.01000023,wait or hold,0.1418088918526763,0.012222748313503813,28.257374996160856,16.25265147124798,22.418534471163106,0.1295861435391725,12.004723524912876,-0.09138438980555952,0.12608737389199054,-0.4007113013485911
4/1/2005,15.19999981,14.76000023,15.18000031,14.97999954,140300,14.97999954,wait or hold,0.16794882608001593,0.04336797387649581,26.84171187678902,17.829497794684368,22.25824963443969,0.12458085220352012,9.012214082104652,-0.09695548946407195,0.06494956408503172,-0.40248964696962664
5/1/2005,15.10000038,14.21000004,14.75,14.68999958,160600,14.68999958,wait or hold,0.16349278694082336,0.06739294266642314,24.20065465265585,22.155699942401075,20.98347319421626,0.09609984427440023,2.0449547102547747,-0.12865604851401358,-0.07739350499887998,-0.4196799235588129
6/1/2005,14.78999996,14.27000046,14.48999977,14.52000046,194900,14.52000046,wait or hold,0.1446383424270703,0.08284202579624465,22.78972878872078,20.86399727852757,19.799752214008784,0.061796316630825646,1.9257315101932093,-0.16683731676100577,-0.07982926851750771,-0.42975693147535976
7/1/2005,14.56000042,13.73999977,14.56000042,14.28999996,97800,14.28999996,wait or hold,0.10994814072633119,0.08826324967432682,20.736624122728358,24.807210718101857,19.02389373625914,0.02168489105200437,-4.0705865953734985,-0.21148301955015059,-0.20233573437384778,-0.4433906306339772
10/1/2005,14.69999981,14.18000031,14.30000019,14.42000008,97500,14.42000008,wait or hold,0.09184644307535272,0.08897988844887059,21.095174983116582,23.369427471982686,18.03038334645969,0.0028665546264821373,-2.2742524888661038,-0.2324286190374848,-0.16563612321060217,-0.43568463640064226
11/1/2005,14.61999989,13.92000008,14.31999969,14.31000042,81600,14.31000042,wait or hold,0.06787467534087988,0.08475884538274472,19.460091121764293,24.437007276220392,17.552333694645537,-0.01688417004186485,-4.976916154456099,-0.2544120058328627,-0.22085230224593377,-0.4422050668866204
12/1/2005,14.47000027,13.61999989,14.36999989,14.17000008,123900,14.17000008,wait or hold,0.03718987042435451,0.07524504958953097,17.66916074548149,25.43619789739483,17.585647544539228,-0.038055179165176464,-7.767037151913339,-0.2779762289295532,-0.2778552591759095,-0.4505038424008657
13/1/2005,12.89999962,10.93999958,11.69999981,12.44999981,1766800,12.44999981,wait or hold,-0.12405325693383418,0.03538538559832191,12.835187814035098,41.17702208049786,20.07760226580743,-0.1594386425321561,-28.341834266462765,-0.41308112612025694,-0.6982041525868035,-0.5524599956871457
14/1/2005,12.43999958,11.68999958,12.27000046,12.05000019,507900,12.05000019,wait or hold,-0.2807805970600601,-0.02784781434288186,12.003084998583248,38.50752347233269,22.391560221270755,-0.25293278271717823,-26.504438473749445,-0.5171440342566123,-0.6606656396223809,-0.5761707027623102
18/1/2005,12.07999992,11.55000019,11.97000027,11.86999989,208400,11.86999989,wait or hold,-0.41468767794450656,-0.1052157904005452,11.445812025750019,37.94609775783775,24.624526622927817,-0.3094718875439614,-26.50028573208773,-0.5800744346010379,-0.6605807979419306,-0.5868405488655182
19/1/2005,12.09000015,11.64999962,12.02000046,11.97000027,127200,11.97000027,wait or hold,-0.5069120512788654,-0.18555504534861503,11.080227702503691,36.433784969429496,26.677072477915367,-0.3213570059302504,-25.353557266925804,-0.593303070966638,-0.6371528127866007,-0.5809128439402358
20/1/2005,11.97000027,11.25,11.75,11.40999985,130500,11.40999985,wait or hold,-0.6179563140566611,-0.2720353014776834,10.353102558745476,37.68862079367317,28.8358199557593,-0.34592101257897767,-27.33551823492769,-0.6206438429368244,-0.6776448329530615,-0.6141078902770024
21/1/2005,11.68999958,11.05000019,11.63000011,11.15999985,138400,11.15999985,wait or hold,-0.7178103197905994,-0.36119030710930733,9.7411704998968,37.30805869682316,30.961231605005626,-0.35662001268129206,-27.56688819692636,-0.63255227979281,-0.6823717863686016,-0.6289270962772259
