Date,High,Low,Open,Close,Volume,Adj Close,Signal,MACD,SIGNAL LINE,plusDI,minusDI,adx,MACD-SL,DMI,MACD-SL_n,DMI_n,Close_n
30/12/2004,5.150000095,5.0500001910000005,5.099999905,5.150000095,27908000,0.033728957000000004,wait or hold,0.06397049740178673,0.055216563567059784,36.3045153911312,18.48643254717908,23.9596456698865,0.008753933834726946,17.818082843952116,0.031052683693987726,0.3816745967344217,-0.763754050856191
31/12/2004,5.150000095,5.150000095,5.150000095,5.150000095,0,0.033728957000000004,wait or hold,0.06854973192324643,0.05788319857739625,36.30451539113119,18.48643254717908,24.57110822962511,0.010666533345850174,17.81808284395211,0.03633577545304023,0.3816745967344217,-0.763754050856191
4/1/2005,5.1999998089999995,5.099999905,5.150000095,5.150000095,22701000,0.033728957000000004,wait or hold,0.07135524602715826,0.060577609149786375,33.258357948832725,21.130621898881742,24.40875403622557,0.010777636877371884,12.127736049950983,0.03664267198227722,0.2906603840312838,-0.763754050856191
5/1/2005,5.1999998089999995,5.099999905,5.150000095,5.099999905,43989000,0.033401504,wait or hold,0.06877201293755242,0.06221649043405572,30.502179932660244,19.379490479965895,24.257996570925997,0.006555522503496697,11.122689452694349,0.024980106178682515,0.2745851731362794,-0.7669903089483763
6/1/2005,5.0500001910000005,4.974999905,5.0,5.0500001910000005,17168000,0.043250658,wait or hold,0.06199509371205192,0.06217221107827029,27.440919778483376,27.47072703905707,22.529159831527647,-0.00017711736621837254,-0.029807260573694094,0.006382823263205717,0.09620664107519405,-0.7702265362315015
7/1/2005,5.0500001910000005,4.974999905,5.0500001910000005,5.0,16860000,0.042822435,wait or hold,0.05200854674157984,0.06013947779282322,25.769762351445486,25.797754343970965,20.923811430657747,-0.008130931051243379,-0.027991992525478793,-0.015587655808870338,0.0962356753675202,-0.7734627943884118
10/1/2005,5.0500001910000005,4.974999905,5.0500001910000005,5.0500001910000005,9492000,0.043250658,wait or hold,0.047563345634064724,0.057624250947189794,24.18367987150013,24.20994900727909,19.433130772707127,-0.01006090531312507,-0.026269135778960617,-0.020918741098201465,0.09626323158791594,-0.7702265362315015
11/1/2005,5.0500001910000005,5.0,5.0,5.0,13666000,0.042822435,wait or hold,0.03956552712052641,0.05401250570640566,23.160263685773845,23.185421152076362,18.048927304610125,-0.014446978585879247,-0.025157466302516696,-0.03303420354976305,0.09628101217771956,-0.7734627943884118
12/1/2005,5.0500001910000005,5.0,5.0500001910000005,5.0,9312000,0.042822435,wait or hold,0.0328485822574649,0.049779720570853205,22.15077044432782,22.174831364729616,16.763595512805765,-0.016931138313388307,-0.02406092040179786,-0.039896091628395025,0.0962985508735954,-0.7734627943884118
13/1/2005,5.0500001910000005,5.0,5.0,5.0,6206000,0.042822435,wait or hold,0.027211709617288804,0.045266117999870056,21.157627926881183,21.1806100620949,15.570073134701715,-0.018054408382581252,-0.022982135213716504,-0.04299885245795232,0.09631580549587482,-0.7734627943884118
14/1/2005,5.0,4.9499998089999995,5.0,4.974999905,5930000,0.042608321,wait or hold,0.020497200782119585,0.040312334222435596,20.18309784931246,24.81106742979042,15.192618660473443,-0.01981513344031601,-4.627969580477959,-0.04786242791553097,0.022661365439531567,-0.7750809234345044
17/1/2005,5.0500001910000005,4.974999905,4.974999905,4.974999905,13400000,0.042608321,wait or hold,0.015003052851245258,0.03525047767526276,23.402205604009442,23.09283664773234,14.154958793660592,-0.0202474248240175,0.30936895627710115,-0.0490565279001125,0.10163159274542388,-0.7750809234345044
18/1/2005,5.0,4.9250001910000005,4.974999905,4.9499998089999995,18675000,0.04239421,wait or hold,0.008538657501889979,0.02990811341014044,21.778017553774497,26.116985380137102,13.79098552570033,-0.02136945590825046,-4.338967826362605,-0.05215586633455083,0.027283802010245495,-0.776699052545322
19/1/2005,4.974999905,4.900000095,4.9499998089999995,4.9250001910000005,48872000,0.042180102000000004,wait or hold,0.0013874556734663201,0.024203981665963263,20.263485856290515,26.61885426893117,13.774200599276924,-0.022816525992496943,-6.355368412640654,-0.05615304608514293,-0.004967503314012522,-0.7783171507176296
20/1/2005,4.9499998089999995,4.900000095,4.9499998089999995,4.900000095,22167000,0.041965984000000005,wait or hold,-0.006220714884098477,0.01811904218796408,19.29986469582281,25.353006357922048,13.758614596169474,-0.024339757072062557,-6.0531416620992395,-0.06036060209296601,-0.00013353962881967885,-0.7799352798284472
21/1/2005,4.9250001910000005,4.875,4.9250001910000005,4.875,8603000,0.041751869,wait or hold,-0.014100518396742423,0.011675129928705187,18.359612187876408,26.553760716063724,14.079023564738302,-0.02577564832544761,-8.194148528187316,-0.06432690303758937,-0.034377859239435704,-0.78155340887454
24/1/2005,4.900000095,4.849999905,4.875,4.875,6256000,0.041751869,wait or hold,-0.02011325243634854,0.005317453343364021,17.444381674059752,27.72256065624303,14.698805948843154,-0.02543070577971256,-10.278178982183277,-0.06337408300907799,-0.0677108700182808,-0.78155340887454
25/1/2005,4.900000095,4.875,4.900000095,4.875,5241000,0.041751869,wait or hold,-0.024594692334868995,-0.0006649758768428809,16.988372632296667,26.99787241241316,15.274318162654803,-0.023929716458026114,-10.009499780116492,-0.05922796445696632,-0.06341348236668887,-0.78155340887454
26/1/2005,4.9250001910000005,4.900000095,4.900000095,4.900000095,4446000,0.041965984000000005,wait or hold,-0.02583441225679639,-0.005698863209755879,18.74796042715984,25.558830198105518,15.281300259621712,-0.020135549047040513,-6.810869770945679,-0.048747498230311104,-0.0122530166600614,-0.7799352798284472
27/1/2005,4.9250001910000005,4.875,4.9250001910000005,4.875,5421000,0.041751869,wait or hold,-0.028502392212308436,-0.010259569051523707,17.73020720068787,26.885645373736132,15.655535559869545,-0.01824282316078473,-9.15543817304826,-0.04351930253452163,-0.04975319985996396,-0.78155340887454
28/1/2005,4.900000095,4.875,4.875,4.875,16127000,0.041751869,wait or hold,-0.030267760441042846,-0.014261207358387411,17.22665545450326,26.12207202560742,16.003039767242534,-0.016006553082655434,-8.89541657110416,-0.03734214942323455,-0.04559428613405547,-0.78155340887454
31/1/2005,4.9250001910000005,4.875,4.875,4.875,8777000,0.041751869,wait or hold,-0.0313058527419221,-0.0176701364548307,19.115866262989538,24.616272114446954,15.758357725984258,-0.013635716287091402,-5.5004058514574155,-0.03079328842862561,0.008707189497115131,-0.78155340887454
1/2/2005,4.900000095,4.875,4.900000095,4.875,9576000,0.041751869,wait or hold,-0.03176232608981877,-0.020488574394882424,18.540382578947796,23.875198559688755,15.531152973387288,-0.011273751694936347,-5.334815980740959,-0.024268934741710546,0.011355715546663037,-0.78155340887454
2/2/2005,4.9250001910000005,4.900000095,4.900000095,4.900000095,10158000,0.041965984000000005,wait or hold,-0.02976590616029462,-0.02234404075484001,20.456059031625824,22.421361609994314,14.749180426951066,-0.007421865405454611,-1.9653025783684903,-0.013629034127693451,0.06524937451186053,-0.7799352798284472
3/2/2005,5.0,4.9250001910000005,4.9250001910000005,4.974999905,61471000,0.042608321,wait or hold,-0.02188598155070931,-0.02225242891374231,26.78025280600163,19.821671446381718,14.762236213590677,0.0003664473630329984,6.958581359619913,0.007884288847045173,0.20798237484963078,-0.7750809234345044
4/2/2005,5.0500001910000005,4.9499998089999995,5.0,5.0,65696000,0.042822435,wait or hold,-0.013470532339985297,-0.02049604959482579,29.357777410893377,17.621352664429835,15.492234313044065,0.007025517254840494,11.736424746463541,0.02627835256177624,0.28440155807601974,-0.7734627943884118
